date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,movingAverage,standardDeviation,BollingerBandsUpper,BollingerBandsLower,change,gain,loss,AvgU,AvgD,rs,rsi
2011-12-21,4.55,4.75,4.53,4.75,94.74,4.55,4.75,4.53,4.75,94.74,0.0,1.0,3.312,0.4167745825162314,4.145549165032462,2.478450834967537,0.6999999999999997,0.6999999999999997,0.0,0.14445294571185194,0.053893836880525604,2.6803240235443253,72.82847940554558
2011-12-22,4.38,4.38,4.38,4.38,20.9,4.38,4.38,4.38,4.38,20.9,0.0,1.0,3.3980000000000006,0.4511925717940235,4.300385143588048,2.4956148564119536,-0.16999999999999993,0.0,0.16999999999999993,0.1341348781610054,0.06218713424620234,2.156955450462758,68.32391157583753
2011-12-23,4.17,4.19,4.17,4.19,8.54,4.17,4.19,4.17,4.19,8.54,0.0,1.0,3.4705,0.4530072033817884,4.376514406763577,2.564485593236423,-0.20999999999999996,0.0,0.20999999999999996,0.1245538154352193,0.0727451960857593,1.7121929988116718,63.129467540173465
2011-12-24,4.22,4.35,3.84,3.86,149.49,4.22,4.35,3.84,3.86,149.49,0.0,1.0,3.522,0.47733470547680795,4.476669410953615,2.567330589046384,0.04999999999999982,0.04999999999999982,0.0,0.11922854290413219,0.06754911065106221,1.765064584196081,63.83447946512463
2011-12-25,4.33,4.33,4.33,4.33,27.22,4.33,4.33,4.33,4.33,27.22,0.0,1.0,3.5675000000000003,0.5093946355595448,4.58628927111909,2.548710728880911,0.11000000000000032,0.11000000000000032,0.0,0.11856936126812279,0.06272417417598636,1.8903295711068362,65.40186939245632
2011-12-26,4.27,4.32,4.27,4.32,24.18,4.27,4.32,4.27,4.32,24.18,0.0,1.0,3.629,0.5165564115522995,4.662112823104599,2.595887176895401,-0.0600000000000005,0.0,0.0600000000000005,0.11010012117754257,0.06252959030627309,1.7607683120626032,63.778199147291424
2011-12-27,4.33,4.33,4.27,4.27,56.74,4.33,4.33,4.27,4.27,56.74,0.0,1.0,3.6990000000000003,0.5116834959230158,4.722366991846032,2.6756330081539685,0.0600000000000005,0.0600000000000005,0.0,0.10652154109343243,0.058063190998682145,1.8345795203685953,64.72139896537584
2011-12-28,4.29,4.33,4.29,4.33,58.07,4.29,4.33,4.29,4.33,58.07,0.0,1.0,3.7670000000000003,0.4941776795317319,4.755355359063464,2.7786446409365366,-0.040000000000000036,0.0,0.040000000000000036,0.09891285958675869,0.056772963070204865,1.74225290063589,63.53363324848288
2011-12-29,4.3,4.3,4.25,4.29,35.55,4.3,4.3,4.25,4.29,35.55,0.0,1.0,3.8329999999999997,0.47114753527955383,4.775295070559108,2.890704929440892,0.009999999999999787,0.009999999999999787,0.0,0.09256194104484736,0.052717751422333085,1.7558021453402672,63.71292468543575
2011-12-30,4.5,4.5,4.3,4.3,36.56,4.5,4.5,4.3,4.3,36.56,0.0,1.0,3.893,0.47608159406820644,4.845163188136413,2.940836811863587,0.20000000000000018,0.20000000000000018,0.0,0.10023608811307257,0.0489521977493093,2.0476320312806973,67.18763978931626
2011-12-31,4.21,4.5,4.21,4.26,56.74,4.21,4.5,4.21,4.26,56.74,0.0,1.0,3.9385,0.459625419570967,4.857750839141934,3.019249160858066,-0.29000000000000004,0.0,0.29000000000000004,0.09307636753356738,0.06616989791007293,1.4066270384769406,58.448069268229425
2012-01-01,4.58,4.58,4.39,4.39,95.32,4.58,4.58,4.39,4.39,95.32,0.0,1.0,4.007499999999999,0.4463167980375867,4.900133596075173,3.114866403924826,0.3700000000000001,0.3700000000000001,0.0,0.11285662699545543,0.06144347663078201,1.836755229096467,64.74845662597019
2012-01-02,5.0,5.0,4.58,4.58,21.6,5.0,5.0,4.58,4.58,21.6,0.0,1.0,4.093999999999999,0.4631857647117151,5.0203715294234295,3.1676284705765694,0.41999999999999993,0.41999999999999993,0.0,0.13479543935292287,0.05705465687144043,2.362566821787281,70.26081404477556
2012-01-03,5.0,5.0,5.0,5.0,19.05,5.0,5.0,5.0,5.0,19.05,0.0,1.0,4.17,0.48147798769162437,5.132955975383249,3.207044024616751,0.0,0.0,-0.0,0.125167193684857,0.052979324237766114,2.3625668217872815,70.26081404477556
2012-01-04,5.29,5.32,5.14,5.32,88.04,5.29,5.32,5.14,5.32,88.04,0.0,1.0,4.2565,0.5199825401927067,5.296465080385413,3.2165349196145865,0.29000000000000004,0.29000000000000004,0.0,0.13694096556451005,0.04919508679221139,2.78363093743318,73.57036094333236
2012-01-05,5.57,5.57,4.93,4.93,107.23,5.57,5.57,4.93,4.93,107.23,0.0,1.0,4.3614999999999995,0.5630487966139502,5.4875975932279,3.2354024067720992,0.28000000000000025,0.28000000000000025,0.0,0.14715946802418794,0.04568115202133916,3.2214482672294458,76.31144724044424
2012-01-06,6.65,6.65,5.72,5.72,94.8,6.65,6.65,5.72,5.72,94.8,0.0,1.0,4.5215000000000005,0.7224903933071005,5.966480786614202,3.0765192133857995,1.08,1.08,0.0,0.21379093459388882,0.0424182125912435,5.040074098690859,83.44391171928268
2012-01-07,6.0,6.9,6.0,6.65,33.88,6.0,6.9,6.0,6.65,33.88,0.0,1.0,4.6495,0.7471523130843966,6.143804626168793,3.155195373831207,-0.6500000000000004,0.0,0.6500000000000004,0.19852015355146818,0.085816911691869,2.313298738414955,69.81859835318113
2012-01-08,6.8,6.8,6.8,6.8,0.3,6.8,6.8,6.8,6.8,0.3,0.0,1.0,4.8145,0.8387112607729572,6.491922521545915,3.1370774784540854,0.7999999999999998,0.7999999999999998,0.0,0.2414829997263633,0.07968713228530692,3.03038888213184,75.18849844903654
2012-01-09,7.0,7.0,6.9,6.9,5.0,7.0,7.0,6.9,6.9,5.0,0.0,1.0,4.9719999999999995,0.937951856019551,6.847903712039102,3.0960962879608975,0.20000000000000018,0.20000000000000018,0.0,0.2385199283173374,0.07399519426492787,3.2234516131325397,76.32268363414968
2012-01-10,6.3,6.99,6.23,6.99,66.87,6.3,6.99,6.23,6.99,66.87,0.0,1.0,5.0595,0.9773135843245283,7.014127168649057,3.104872831350943,-0.7000000000000002,0.0,0.7000000000000002,0.22148279058038473,0.11870982324600446,1.8657494765315423,65.10511444949074
2012-01-11,7.14,7.14,6.24,6.24,62.29,7.14,7.14,6.24,6.24,62.29,0.0,1.0,5.1975,1.0670563295938547,7.331612659187709,3.0633873408122905,0.8399999999999999,0.8399999999999999,0.0,0.26566259125321434,0.11023055015700416,2.4100631891505975,70.67503021112383
2012-01-12,7.0,7.33,6.25,7.14,105.36,7.0,7.33,6.25,7.14,105.36,0.0,1.0,5.339,1.1103906377581922,7.559781275516385,3.118218724483616,-0.13999999999999968,0.0,0.13999999999999968,0.24668669187798478,0.11235693943150384,2.1955625805237635,68.7066056507616
2012-01-13,6.51,7.38,6.51,6.95,82.3,6.51,7.38,6.51,6.95,82.3,0.0,1.0,5.4535,1.10699343886231,7.66748687772462,3.23951312227538,-0.4900000000000002,0.0,0.4900000000000002,0.22906621388670018,0.139331443757825,1.6440381848396342,62.17906361058655
2012-01-14,6.6,7.36,6.6,6.8,48.97,6.6,7.36,6.6,6.8,48.97,0.0,1.0,5.566999999999999,1.1020989543880122,7.771197908776024,3.362802091223975,0.08999999999999986,0.08999999999999986,0.0,0.219132912894793,0.12937919777512322,1.693726013633758,62.87669959978487
2012-01-15,6.3,6.5,6.3,6.5,16.84,6.3,6.5,6.3,6.5,16.84,0.0,1.0,5.6685,1.06935433052404,7.8072086610480795,3.5297913389519198,-0.2999999999999998,0.0,0.2999999999999998,0.20348056197373637,0.141566397934043,1.437350705698818,58.97184604325179
2012-01-16,7.15,7.15,7.15,7.15,16.7,7.15,7.15,7.15,7.15,16.7,0.0,1.0,5.8095,1.0694931165350157,7.948486233070032,3.6705137669299686,0.8500000000000005,0.8500000000000005,0.0,0.24966052183275525,0.13145451236732564,1.8992160659736388,65.50791740786758
2012-01-17,7.1,7.1,6.2,6.2,12.65,7.1,7.1,6.2,6.2,12.65,0.0,1.0,5.95,1.0436323208163985,8.037264641632797,3.8627353583672033,-0.05000000000000071,0.0,0.05000000000000071,0.23182762741612994,0.12563633291251672,1.8452275869716486,64.85342667915145
2012-01-18,6.0,6.9,6.0,6.5,80.51,6.0,6.9,6.0,6.5,80.51,0.0,1.0,6.034999999999999,0.9687131996405773,7.972426399281154,4.097573600718844,-1.0999999999999996,0.0,1.0999999999999996,0.21526851117212062,0.1952337377044798,1.1026194227657873,52.44027572595144
2012-01-19,7.1,7.1,5.99,5.99,133.45,7.1,7.1,5.99,5.99,133.45,0.0,1.0,6.165,0.9253647929330301,8.01572958586606,4.31427041413394,1.0999999999999996,1.0999999999999996,0.0,0.27846361751696913,0.18128847072558837,1.5360249683967617,60.56821157276754
2012-01-20,6.22,7.0,5.52,5.52,246.72,6.22,7.0,5.52,5.52,246.72,0.0,1.0,6.2655,0.8029122977603009,7.871324595520602,4.659675404479398,-0.8799999999999999,0.0,0.8799999999999999,0.2585733591228999,0.23119643710233204,1.1184141172921722,52.79487651459604
2012-01-21,6.95,6.95,6.55,6.9,95.83,6.95,6.95,6.55,6.9,95.83,0.0,1.0,6.384,0.7106512950511548,7.805302590102309,4.962697409897691,0.7300000000000004,0.7300000000000004,0.0,0.2922466906141214,0.2146824058807369,1.3612978176538324,57.65040764770653
2012-01-22,6.77,6.77,6.28,6.3,81.41,6.77,6.77,6.28,6.3,81.41,0.0,1.0,6.472499999999999,0.6354598417888452,7.74341968357769,5.201580316422309,-0.1800000000000006,0.0,0.1800000000000006,0.27137192699882706,0.21220509117497002,1.278819115489892,56.11762279846315
2012-01-23,6.79,6.83,6.03,6.79,81.27,6.79,6.83,6.03,6.79,81.27,0.0,1.0,6.562,0.5353169253127569,7.632633850625514,5.491366149374486,0.020000000000000462,0.020000000000000462,0.0,0.2534167893560537,0.19704758466247216,1.2860689959236893,56.25678832165131
2012-01-24,6.52,6.52,6.0,6.5,94.92,6.52,6.52,6.0,6.5,94.92,0.0,1.0,6.6235,0.44443074174781627,7.512361483495632,5.734638516504368,-0.27000000000000046,0.0,0.27000000000000046,0.2353155901163356,0.20225847147229561,1.163439970664309,53.77731697852756
2012-01-25,6.55,6.57,6.0,6.52,85.45,6.55,6.57,6.0,6.52,85.45,0.0,1.0,6.672499999999999,0.3699484316837293,7.412396863367458,5.932603136632541,0.03000000000000025,0.03000000000000025,0.0,0.22065019082231163,0.18781143779570308,1.174849590696014,54.01980880526219
2012-01-26,6.31,6.86,6.0,6.26,81.12,6.31,6.86,6.0,6.26,81.12,0.0,1.0,6.655499999999999,0.3787441158132305,7.41298823162646,5.8980117683735385,-0.2400000000000002,0.0,0.2400000000000002,0.20488946290643226,0.19153919223886717,1.0696999424061269,51.68381756645114
2012-01-27,5.5,6.3,5.5,6.27,29.92,5.5,6.3,5.5,6.27,29.92,0.0,1.0,6.6305,0.4364024579022737,7.503304915804547,5.757695084195452,-0.8099999999999996,0.0,0.8099999999999996,0.19025450127025853,0.23571496422180518,0.8071379850590696,44.663882433564524
2012-01-28,5.88,6.03,3.8,3.8,92.08,5.88,6.03,3.8,3.8,92.08,0.0,1.0,6.5845,0.4651369351288292,7.514773870257659,5.654226129742342,0.3799999999999999,0.3799999999999999,0.0,0.2038077511795258,0.21887818106310483,0.931146952106505,48.21730169683903
2012-01-29,4.91,4.91,4.91,4.91,0.25,4.91,4.91,4.91,4.91,0.25,0.0,1.0,6.4799999999999995,0.5859585040094912,7.651917008018982,5.308082991981017,-0.9699999999999998,0.0,0.9699999999999998,0.18925005466670253,0.27252973955859733,0.6944198272570961,40.98274914436132
2012-01-30,5.5,5.9,5.3,5.89,9.45,5.5,5.9,5.3,5.89,9.45,0.0,1.0,6.44,0.6249042031846826,7.689808406369366,5.190191593630635,0.5899999999999999,0.5899999999999999,0.0,0.21787505076193803,0.2530633295901261,0.8609507000276145,46.26402515740148
2012-01-31,5.58,5.58,5.3,5.3,15.16,5.58,5.58,5.3,5.3,15.16,0.0,1.0,6.362,0.6302681133746422,7.622536226749284,5.101463773250716,0.08000000000000007,0.08000000000000007,0.0,0.20802683285037107,0.2349873774765457,0.885268115608186,46.95714674634484
2012-02-01,5.3,6.22,3.8,5.7,110.5,5.3,6.22,3.8,5.7,110.5,0.0,1.0,6.277,0.653887967226955,7.58477593445391,4.96922406554609,-0.28000000000000025,0.0,0.28000000000000025,0.19316777336105884,0.2382025647996496,0.8109390993481989,44.78003151183138
2012-02-02,5.88,5.99,5.52,5.53,12.06,5.88,5.99,5.52,5.53,12.06,0.0,1.0,6.2455,0.6572388414700023,7.559977682940005,4.931022317059995,0.5800000000000001,0.5800000000000001,0.0,0.22079864669241178,0.2211880958853889,0.9982392850238246,49.95594333998507
2012-02-03,6.28,6.28,5.89,5.99,251.0,6.28,6.28,5.89,5.99,251.0,0.0,1.0,6.2295,0.6520290193735644,7.533558038747128,4.925441961252871,0.40000000000000036,0.40000000000000036,0.0,0.23359874335723957,0.2053889461792897,1.137348176241796,53.21305105477251
2012-02-04,6.3,6.35,5.93,6.29,155.55,6.3,6.35,5.93,6.29,155.55,0.0,1.0,6.2295,0.6520290193735644,7.533558038747128,4.925441961252871,0.019999999999999574,0.019999999999999574,0.0,0.21834169026029382,0.19071830716648333,1.1448386549996863,53.37644639754284
2012-02-05,5.94,6.5,5.94,6.35,67.63,5.94,6.5,5.94,6.35,67.63,0.0,1.0,6.169,0.6173363836080817,7.403672767216163,4.934327232783836,-0.35999999999999943,0.0,0.35999999999999943,0.20274585524170147,0.2028098566545916,0.9996844265168081,49.992109417890966
2012-02-06,5.6,6.15,5.6,5.93,47.85,5.6,6.15,5.6,5.93,47.85,0.0,1.0,6.094,0.5887310171260769,7.2714620342521545,4.916537965747846,-0.34000000000000075,0.0,0.34000000000000075,0.1882640084387228,0.21260915260783514,0.8854934330413432,46.96348539453793
2012-02-07,5.6,5.9,5.2,5.6,29.18,5.6,5.9,5.2,5.6,29.18,0.0,1.0,6.074,0.5988005554966922,7.271601110993384,4.876398889006616,0.0,0.0,-0.0,0.17481657926452832,0.19742278456441834,0.8854934330413433,46.96348539453794
2012-02-08,5.69,5.88,5.5,5.5,165.41,5.69,5.88,5.5,5.5,165.41,0.0,1.0,6.0035,0.5528897767757579,7.109279553551516,4.897720446448484,0.09000000000000075,0.09000000000000075,0.0,0.1687582521742049,0.18332115709553132,0.920560697128169,47.9318721092591
2012-02-09,5.87,5.87,5.66,5.79,83.57,5.87,5.87,5.66,5.79,83.57,0.0,1.0,5.986,0.5512130164225749,7.08842603284515,4.88357396715485,0.17999999999999972,0.17999999999999972,0.0,0.16956123416176172,0.17022678873156483,0.9960901890074856,49.90206326813173
2012-02-10,5.89,5.89,5.51,5.52,83.6,5.89,5.89,5.51,5.52,83.6,0.0,1.0,5.933,0.5024476930094476,6.937895386018895,4.928104613981104,0.019999999999999574,0.019999999999999574,0.0,0.15887828886449298,0.1580677323935959,1.0051279059844975,50.127869797462616
2012-02-11,5.88,5.88,5.8,5.88,176.93,5.88,5.88,5.8,5.88,176.93,0.0,1.0,5.8885,0.46221748127909446,6.812934962558188,4.964065037441811,-0.009999999999999787,0.0,0.009999999999999787,0.14752983965988634,0.1474914657940533,1.0002601768558366,50.00650357535602
2012-02-12,5.5,5.71,5.5,5.71,1.88,5.5,5.71,5.5,5.71,1.88,0.0,1.0,5.824,0.41765510828155133,6.659310216563102,4.9886897834368975,-0.3799999999999999,0.0,0.3799999999999999,0.13699199396989448,0.16409921823733523,0.834811984123923,45.49850291731798
2012-02-13,5.67,5.78,5.55,5.78,64.84,5.67,5.78,5.55,5.78,64.84,0.0,1.0,5.781499999999999,0.38508064773907846,6.551661295478157,5.011338704521842,0.16999999999999993,0.16999999999999993,0.0,0.1393497086863306,0.15237784550609695,0.9145011088948289,47.76707125663337
2012-02-14,5.79,5.79,5.5,5.53,99.78,5.79,5.79,5.5,5.53,99.78,0.0,1.0,5.7435,0.34012807185404215,6.423756143708085,5.0632438562919155,0.1200000000000001,0.1200000000000001,0.0,0.137967586637307,0.1414937136842329,0.9750792670917163,49.36912068990073
2012-02-15,4.89,5.8,4.56,5.2,128.34,4.89,5.8,4.56,5.2,128.34,0.0,1.0,5.6725,0.363084374709083,6.398668749418166,4.946331250581834,-0.9000000000000004,0.0,0.9000000000000004,0.12811275902035651,0.19567273413535916,0.6547297434487365,39.567170774616585
2012-02-16,4.69,5.08,4.69,4.9,67.79,4.69,5.08,4.69,4.9,67.79,0.0,1.0,5.632,0.4234892653831123,6.478978530766224,4.785021469233775,-0.1999999999999993,0.0,0.1999999999999993,0.11896184766175961,0.19598182455426205,0.6070044910150446,37.77242032669353
2012-02-17,4.51,4.98,4.15,4.5,115.62,4.51,4.98,4.15,4.5,115.62,0.0,1.0,5.5634999999999994,0.48726168263922903,6.538023365278457,4.588976634721542,-0.1800000000000006,0.0,0.1800000000000006,0.1104645728287768,0.19484026565752907,0.566949405740087,36.18173016073296
2012-02-18,4.67,4.8,4.5,4.67,244.67,4.67,4.8,4.5,4.67,244.67,0.0,1.0,5.5515,0.5067676203671889,6.565035240734378,4.537964759265622,0.16000000000000014,0.16000000000000014,0.0,0.1140028176267213,0.18092310382484844,0.6301175207401227,38.654729657407174
2012-02-19,4.23,4.73,4.14,4.67,254.39,4.23,4.73,4.14,4.67,254.39,0.0,1.0,5.488,0.5868075987022738,6.661615197404548,4.314384802595453,-0.4399999999999995,0.0,0.4399999999999995,0.10585975922481264,0.1994285964087878,0.5308153450963562,34.67533473561727
2012-02-20,4.38,4.38,4.3,4.38,92.68,4.38,4.38,4.3,4.38,92.68,0.0,1.0,5.428,0.6361777308764824,6.700355461752965,4.155644538247035,0.14999999999999947,0.14999999999999947,0.0,0.10901263356589741,0.185183696665303,0.5886729530133773,37.05438252075665
2012-02-21,4.44,4.72,4.4,4.72,315.94,4.44,4.72,4.4,4.72,315.94,0.0,1.0,5.385,0.6732677577934376,6.7315355155868755,4.038464484413124,0.0600000000000005,0.0600000000000005,0.0,0.10551173116833334,0.17195628976063848,0.6135962302699405,38.02662765066644
2012-02-22,4.58,4.58,4.3,4.52,358.45,4.58,4.58,4.3,4.52,358.45,0.0,1.0,5.32,0.6856038444896149,6.69120768897923,3.9487923110207706,0.13999999999999968,0.13999999999999968,0.0,0.10797517894202381,0.1596736976348786,0.676223952606945,40.34210056211455
2012-02-23,4.51,4.59,4.46,4.47,75.31,4.51,4.59,4.46,4.47,75.31,0.0,1.0,5.2315,0.6692043586858976,6.569908717371795,3.8930912826282045,-0.07000000000000028,0.0,0.07000000000000028,0.1002626661604507,0.15326843351810157,0.6541638343854366,39.546495987108486
2012-02-24,5.22,5.22,4.55,4.59,714.84,5.22,5.22,4.55,4.59,714.84,0.0,1.0,5.1775,0.620228098957823,6.417956197915647,3.937043802084354,0.71,0.71,0.0,0.14381533286327566,0.1423206882668086,1.0105019489061566,50.26117728739011
2012-02-25,4.95,5.22,4.95,5.12,37.6,4.95,5.22,4.95,5.12,37.6,0.0,1.0,5.128,0.5951700332014758,6.318340066402952,3.9376599335970486,-0.2699999999999996,0.0,0.2699999999999996,0.13354280908732738,0.1514406391048937,0.8818162012300438,46.859847452352
2012-02-26,5.0,5.11,5.0,5.11,119.81,5.0,5.11,5.0,5.11,119.81,0.0,1.0,5.098,0.5851639446388136,6.268327889277627,3.927672110722373,0.04999999999999982,0.04999999999999982,0.0,0.1275754655810897,0.14062345059740128,0.9072133064515151,47.56747991337372
2012-02-27,4.98,5.07,4.78,4.79,40.9,4.98,5.07,4.78,4.79,40.9,0.0,1.0,5.067,0.5734760124382698,6.21395202487654,3.9200479751234605,-0.019999999999999574,0.0,0.019999999999999574,0.11846293232529759,0.132007489840444,0.8973955376962507,47.29617625146499
2012-02-28,5.04,5.1,4.95,4.97,309.05,5.04,5.1,4.95,4.97,309.05,0.0,1.0,5.0344999999999995,0.5544126811794848,6.143325362358969,3.9256746376410296,0.05999999999999961,0.05999999999999961,0.0,0.11428700858777631,0.12257838342326945,0.9323585888152678,48.24977073157516
2012-02-29,4.88,5.1,4.71,5.09,440.24,4.88,5.1,4.71,5.09,440.24,0.0,1.0,4.985,0.5189513718218529,6.022902743643706,3.9470972563562947,-0.16000000000000014,0.0,0.16000000000000014,0.10612365083150659,0.12525135603589307,0.8472854441679251,45.86651439510307
2012-03-01,4.99,5.0,4.85,4.97,242.24,4.99,5.0,4.85,4.97,242.24,0.0,1.0,4.9399999999999995,0.473364219402481,5.886728438804962,3.9932715611950376,0.11000000000000032,0.11000000000000032,0.0,0.10640053291497042,0.11630483060475788,0.9148419060645424,47.776367498910716
2012-03-02,5.0,5.05,4.9,4.99,291.16,5.0,5.05,4.9,4.99,291.16,0.0,1.0,4.896,0.4191896945298084,5.734379389059617,4.057620610940383,0.009999999999999787,0.009999999999999787,0.0,0.0995147805639011,0.10799734270441802,0.9214558254110644,47.95612853675331
2012-03-03,4.79,4.99,4.64,4.99,245.97,4.79,4.99,4.64,4.99,245.97,0.0,1.0,4.8605,0.3946947521419752,5.6498895042839505,4.0711104957160495,-0.20999999999999996,0.0,0.20999999999999996,0.09240658195219387,0.11528324679695959,0.8015612373838081,44.49258902505139
2012-03-04,4.65,4.99,4.6,4.81,125.92,4.65,4.99,4.6,4.81,125.92,0.0,1.0,4.8095,0.34769125747753576,5.504882514955072,4.114117485044928,-0.13999999999999968,0.0,0.13999999999999968,0.08580611181275147,0.1170487291686053,0.7330802514664662,42.299267494748825
2012-03-05,4.81,4.81,4.77,4.78,113.61,4.81,4.81,4.77,4.78,113.61,0.0,1.0,4.7604999999999995,0.26031307062234976,5.281126141244699,4.2398738587553,0.15999999999999925,0.15999999999999925,0.0,0.09110567525469773,0.10868810565656209,0.8382304089702127,45.59985543051669
2012-03-06,5.06,5.06,4.77,4.8,518.05,5.06,5.06,4.77,4.8,518.05,0.0,1.0,4.769,0.2674420743972217,5.3038841487944435,4.234115851205557,0.25,0.25,0.0,0.1024552698793622,0.10092466953823621,1.0151657701544032,50.37629088333614
2012-03-07,4.98,5.05,4.95,5.0,296.63,4.98,5.05,4.95,5.0,296.63,0.0,1.0,4.7835,0.27077423106809967,5.325048462136199,4.241951537863801,-0.07999999999999918,0.0,0.07999999999999918,0.09513703631655061,0.099430050285505,0.9568237775538948,48.89677795871642
2012-03-08,4.93,5.09,4.93,5.05,373.49,4.93,5.09,4.93,5.05,373.49,0.0,1.0,4.8045,0.2646641367151058,5.333828273430211,4.275171726569789,-0.05000000000000071,0.0,0.05000000000000071,0.08834153372251129,0.095899332407969,0.9211902888613887,47.948935313812186
2012-03-09,5.01,5.08,4.87,4.94,326.57,5.01,5.08,4.87,4.94,326.57,0.0,1.0,4.8215,0.26648343485595105,5.354466869711903,4.288533130288098,0.08000000000000007,0.08000000000000007,0.0,0.08774570988518907,0.08904938009311407,0.9853601428043426,49.63130474718359
2012-03-10,4.93,5.07,4.93,5.01,277.59,4.93,5.07,4.93,5.01,277.59,0.0,1.0,4.8565,0.22787981596953713,5.312259631939074,4.400740368060926,-0.08000000000000007,0.0,0.08000000000000007,0.08147815917910411,0.08840299580074877,0.9216673987242183,47.96185850559295
2012-03-11,4.94,4.99,4.85,4.91,114.05,4.94,4.99,4.85,4.91,114.05,0.0,1.0,4.8845,0.1987983638606679,5.282096727721336,4.486903272278664,0.010000000000000675,0.010000000000000675,0.0,0.07637257638059675,0.0820884961006953,0.9303688093751039,48.19642779434887
2012-03-12,5.0,5.0,4.84,4.94,24.68,5.0,5.0,4.84,4.94,24.68,0.0,1.0,4.9125,0.1702900003245071,5.253080000649014,4.571919999350985,0.05999999999999961,0.05999999999999961,0.0,0.07520310663912552,0.07622503209350279,0.9865933089654367,49.662570819753114
2012-03-13,4.99,4.99,4.85,4.85,108.76,4.99,4.99,4.85,4.85,108.76,0.0,1.0,4.933,0.15183439732327011,5.2366687946465404,4.629331205353459,-0.009999999999999787,0.0,0.009999999999999787,0.06983145616490226,0.07149467265825254,0.9767364975387672,49.411567943167995
2012-03-14,5.3,5.32,4.96,4.99,734.65,5.3,5.32,4.96,4.99,734.65,0.0,1.0,4.9725,0.13814085107902163,5.248781702158043,4.696218297841957,0.3099999999999996,0.3099999999999996,0.0,0.0869863521531235,0.06638791032552024,1.3102739900473264,56.71509075079381
2012-03-15,5.27,5.44,5.27,5.32,1129.74,5.27,5.44,5.27,5.32,1129.74,0.0,1.0,4.975,0.143214965404401,5.261429930808801,4.688570069191198,-0.03000000000000025,0.0,0.03000000000000025,0.08077304128504326,0.06378877387369739,1.2662579381910515,55.87439615111908
2012-03-16,5.39,5.43,5.27,5.27,633.17,5.39,5.43,5.27,5.27,633.17,0.0,1.0,4.997,0.1703896463372749,5.33777929267455,4.65622070732545,0.1200000000000001,0.1200000000000001,0.0,0.08357496690754017,0.059232432882719004,1.4109663041026814,58.522854579165006
2012-03-17,5.26,5.41,5.26,5.3,157.7,5.26,5.41,5.26,5.3,157.7,0.0,1.0,5.01,0.1802629658085639,5.370525931617127,4.649474068382872,-0.1299999999999999,0.0,0.1299999999999999,0.07760532641414446,0.06428725910538192,1.207164957630735,54.693010300714334
2012-03-18,5.42,5.42,5.38,5.38,143.87,5.42,5.42,5.38,5.38,143.87,0.0,1.0,5.032,0.2019536163525894,5.435907232705179,4.628092767294821,0.16000000000000014,0.16000000000000014,0.0,0.08349066024170557,0.05969531202642607,1.3986133484777785,58.30924560498149
2012-03-19,5.25,5.42,5.24,5.41,412.66,5.25,5.42,5.24,5.41,412.66,0.0,1.0,5.0425,0.20776694940040866,5.458033898800818,4.626966101199183,-0.16999999999999993,0.0,0.16999999999999993,0.07752704165301233,0.06757421831025277,1.1472872878390286,53.42961299759881
2012-03-20,4.83,5.37,4.83,5.24,415.19,4.83,5.37,4.83,5.24,415.19,0.0,1.0,5.04,0.21011275168596197,5.460225503371924,4.619774496628076,-0.41999999999999993,0.0,0.41999999999999993,0.07198939582065429,0.092747488430949,0.7761870109749741,43.699622065635644
2012-03-21,4.79,4.97,4.79,4.82,279.76,4.79,4.97,4.79,4.82,279.76,0.0,1.0,5.029999999999999,0.2172556098239908,5.464511219647981,4.595488780352018,-0.040000000000000036,0.0,0.040000000000000036,0.066847296119179,0.08897981068588122,0.7512636361428664,42.898374672902705
2012-03-22,4.96,4.96,4.9,4.9,9.33,4.96,4.96,4.9,4.9,9.33,0.0,1.0,5.0280000000000005,0.21772991477853432,5.463459829557069,4.592540170442932,0.16999999999999993,0.16999999999999993,0.0,0.0742153463963805,0.08262410992260401,0.8982286945771616,47.31930863458187
